,,,,,,pause
sw2125A-ms98-a-0012,A.15,102.54275,102.78275,got,0.24,
sw2125A-ms98-a-0012,A.15,102.78275,103.17275,[silence],0.39,2
sw2125A-ms98-a-0012,A.15,103.17275,103.27275,you,0.1,
sw2125A-ms98-a-0012,A.15,103.27275,103.46275,know,0.19,
sw2125A-ms98-a-0012,A.15,103.46275,103.63275,over,0.17,
sw2125A-ms98-a-0012,A.15,103.63275,103.68275,a,0.05,
sw2125A-ms98-a-0012,A.15,103.68275,103.98275,hundred,0.3,
sw2125A-ms98-a-0012,A.15,103.98275,104.07275,and,0.09,
sw2125A-ms98-a-0012,A.15,104.07275,104.25275,ten,0.18,
sw2125A-ms98-a-0012,A.15,104.25275,104.64275,degrees,0.39,
sw2125A-ms98-a-0012,A.15,104.64275,104.76275,you,0.12,
sw2125A-ms98-a-0012,A.15,104.76275,104.88275,went,0.12,
sw2125A-ms98-a-0012,A.15,104.88275,105.05275,over,0.17,
sw2125A-ms98-a-0012,A.15,105.05275,105.13275,the,0.08,
sw2125A-ms98-a-0012,A.15,105.13275,105.43275,levee,0.3,
sw2125A-ms98-a-0012,A.15,105.43275,105.54275,and,0.11,
sw2125A-ms98-a-0012,A.15,105.54275,105.80275,jumped,0.26,
sw2125A-ms98-a-0012,A.15,105.80275,105.87275,in,0.07,
sw2125A-ms98-a-0012,A.15,105.87275,105.94275,the,0.07,
sw2125B-ms98-a-0018,B.16,105.909,106.40675,[silence],0.49775,4
sw2125A-ms98-a-0012,A.15,105.94275,106.28275,water,0.34,
sw2125A-ms98-a-0012,A.17,106.28275,106.83325,[laughter],0.5505,
sw2125B-ms98-a-0018,B.16,106.40675,107.21075,Right,0.804,
sw2125A-ms98-a-0012,A.17,106.83325,106.858375,[silence],0.025125,2
sw2125A-ms98-a-0013,A.17,106.858375,107.20275,[silence],0.344375,2
sw2125A-ms98-a-0013,A.17,107.20275,107.272625,You,0.069875,
sw2125B-ms98-a-0018,B.16,107.21075,107.70475,right,0.494,
sw2125A-ms98-a-0013,A.17,107.272625,107.418375,know,0.14575,
sw2125A-ms98-a-0013,A.17,107.418375,107.778375,cooled,0.36,
sw2125B-ms98-a-0018,B.18,107.70475,108.015875,[silence],0.311125,4
sw2125A-ms98-a-0013,A.17,107.778375,108.16175,off,0.383375,
sw2125B-ms98-a-0019,B.18,108.015875,111.908375,[silence],3.8925,4
sw2125A-ms98-a-0013,A.17,108.16175,108.521875,but,0.360125,
sw2125A-ms98-a-0013,A.17,108.521875,108.89475,uh,0.372875,
sw2125A-ms98-a-0013,A.17,108.89475,109.434125,[silence],0.539375,2
sw2125A-ms98-a-0013,A.17,109.434125,109.548375,when,0.11425,
sw2125A-ms98-a-0013,A.17,109.548375,109.628375,I,0.08,
sw2125A-ms98-a-0013,A.17,109.628375,109.878375,got,0.25,
sw2125A-ms98-a-0013,A.17,109.878375,110.238375,married,0.36,
sw2125A-ms98-a-0013,A.17,110.238375,110.388375,my,0.15,
sw2125A-ms98-a-0013,A.17,110.388375,110.748375,husband,0.36,
sw2125A-ms98-a-0013,A.17,110.748375,110.848375,had,0.1,
sw2125A-ms98-a-0013,A.17,110.848375,111.248375,always,0.4,
sw2125A-ms98-a-0013,A.17,111.248375,111.608375,[silence],0.36,2
sw2125A-ms98-a-0013,A.17,111.608375,112.3795,backpacked,0.771125,
sw2125B-ms98-a-0020,B.18,111.908375,112.4245,[silence],0.516125,4
sw2125A-ms98-a-0013,A.19,112.3795,113.239875,[silence],0.860375,4
sw2125B-ms98-a-0020,B.18,112.4245,112.99175,Okay,0.56725,
sw2125B-ms98-a-0020,B.20,112.99175,113.478625,[silence],0.486875,4
sw2125A-ms98-a-0013,A.19,113.239875,113.498375,And,0.2585,
sw2125B-ms98-a-0021,B.20,113.478625,120.8655,[silence],7.386875,4
sw2125A-ms98-a-0013,A.19,113.498375,113.798375,so,0.3,
sw2125A-ms98-a-0013,A.19,113.798375,113.988375,we,0.19,
sw2125A-ms98-a-0013,A.19,113.988375,114.279,did,0.290625,
sw2125A-ms98-a-0013,A.19,114.279,114.821375,that,0.542375,
sw2125A-ms98-a-0013,A.19,114.821375,115.228375,uh,0.407,
sw2125A-ms98-a-0013,A.19,115.228375,115.601625,[silence],0.37325,2
sw2125A-ms98-a-0014,A.19,115.601625,116.051625,[silence],0.45,1
sw2125A-ms98-a-0014,A.19,116.051625,116.146875,I,0.09525,
sw2125A-ms98-a-0014,A.19,116.146875,116.326625,guess,0.17975,
sw2125A-ms98-a-0014,A.19,116.326625,116.471125,---,0.1445,
sw2125A-ms98-a-0014,A.19,116.471125,116.611625,we,0.1405,
sw2125A-ms98-a-0014,A.19,116.611625,116.841625,haven't,0.23,
sw2125A-ms98-a-0014,A.19,116.841625,116.961625,done,0.12,
sw2125A-ms98-a-0014,A.19,116.961625,117.041625,it,0.08,
sw2125A-ms98-a-0014,A.19,117.041625,117.237125,since,0.1955,
sw2125A-ms98-a-0014,A.19,117.237125,117.353875,my,0.11675,
sw2125A-ms98-a-0014,A.19,117.353875,117.591625,kids,0.23775,
sw2125A-ms98-a-0014,A.19,117.591625,117.691625,were,0.1,
sw2125A-ms98-a-0014,A.19,117.691625,117.871625,born,0.18,
sw2125A-ms98-a-0014,A.19,117.871625,117.961625,so,0.09,
sw2125A-ms98-a-0014,A.19,117.961625,118.221625,about,0.26,
sw2125A-ms98-a-0014,A.19,118.221625,118.471625,three,0.25,
sw2125A-ms98-a-0014,A.19,118.471625,118.691625,years,0.22,
sw2125A-ms98-a-0014,A.19,118.691625,118.891625,ago,0.2,
sw2125A-ms98-a-0014,A.19,118.891625,118.991625,And,0.1,
sw2125A-ms98-a-0014,A.19,118.991625,119.141625,that,0.15,
sw2125A-ms98-a-0014,A.19,119.141625,119.271625,was,0.13,
sw2125A-ms98-a-0014,A.19,119.271625,119.341625,a,0.07,
sw2125A-ms98-a-0014,A.19,119.341625,119.45075,new,0.109125,
sw2125A-ms98-a-0014,A.19,119.45075,120.101,experience,0.65025,
sw2125A-ms98-a-0014,A.19,120.101,120.26675,for,0.16575,
sw2125A-ms98-a-0014,A.19,120.26675,120.401625,me,0.134875,
sw2125A-ms98-a-0014,A.19,120.401625,120.561625,but,0.16,
sw2125A-ms98-a-0014,A.19,120.561625,120.651625,I,0.09,
sw2125A-ms98-a-0014,A.19,120.651625,121.061625,enjoyed,0.41,
sw2125B-ms98-a-0022,B.20,120.8655,121.38175,[silence],0.51625,4
sw2125A-ms98-a-0014,A.19,121.061625,121.221875,it,0.16025,
sw2125A-ms98-a-0014,A.19,121.221875,121.327375,[silence],0.1055,1
sw2125A-ms98-a-0014,A.19,121.327375,121.431625,I,0.10425,
sw2125B-ms98-a-0022,B.20,121.38175,121.6455,Boy,0.26375,
sw2125A-ms98-a-0014,A.19,121.431625,121.711625,like,0.28,
sw2125B-ms98-a-0022,B.20,121.6455,121.7355,I,0.09,
sw2125A-ms98-a-0014,A.19,121.711625,121.871625,being,0.16,
sw2125B-ms98-a-0022,B.20,121.7355,122.118875,bet,0.383375,
sw2125A-ms98-a-0014,A.19,121.871625,122.091625,able,0.22,
sw2125A-ms98-a-0014,A.19,122.091625,122.171625,to,0.08,
sw2125B-ms98-a-0022,B.20,122.118875,122.883,[silence],0.764125,4
sw2125A-ms98-a-0014,A.19,122.171625,122.351625,go,0.18,
sw2125A-ms98-a-0014,A.19,122.351625,122.649375,back,0.29775,
sw2125A-ms98-a-0014,A.19,122.649375,122.8,---,0.150625,
sw2125A-ms98-a-0014,A.19,122.8,122.9895,into,0.1895,
sw2125B-ms98-a-0023,B.20,122.883,123.645,[silence],0.762,4
sw2125A-ms98-a-0014,A.19,122.9895,123.061625,the,0.072125,
sw2125A-ms98-a-0014,A.19,123.061625,123.631625,mountains,0.57,
sw2125A-ms98-a-0014,A.21,123.631625,123.831625,or,0.2,
sw2125B-ms98-a-0023,B.20,123.645,124.143,yeah,0.498,
sw2125A-ms98-a-0014,A.21,123.831625,124.261625,[silence],0.43,4
sw2125B-ms98-a-0023,B.22,124.143,124.640125,[silence],0.497125,4
sw2125A-ms98-a-0014,A.21,124.261625,124.321625,you,0.06,
sw2125A-ms98-a-0014,A.21,124.321625,124.43075,know,0.109125,
sw2125A-ms98-a-0014,A.21,124.43075,124.526,where,0.09525,
sw2125A-ms98-a-0014,A.21,124.526,124.608875,the,0.082875,
sw2125A-ms98-a-0014,A.21,124.608875,124.981625,trail,0.37275,
sw2125B-ms98-a-0024,B.22,124.640125,127.495875,[silence],2.85575,4
sw2125A-ms98-a-0014,A.21,124.981625,125.191625,didn't,0.21,
sw2125A-ms98-a-0014,A.21,125.191625,125.711625,necessarily,0.52,
sw2125A-ms98-a-0014,A.21,125.711625,125.871625,lead,0.16,
sw2125A-ms98-a-0014,A.21,125.871625,126.121625,and,0.25,
sw2125A-ms98-a-0014,A.21,126.121625,126.221625,where,0.1,
sw2125A-ms98-a-0014,A.21,126.221625,126.301625,you,0.08,
sw2125A-ms98-a-0014,A.21,126.301625,126.561625,couldn't,0.26,
sw2125A-ms98-a-0014,A.21,126.561625,127.051625,necessarily,0.49,
sw2125A-ms98-a-0014,A.21,127.051625,127.311625,pitch,0.26,
sw2125A-ms98-a-0014,A.21,127.311625,127.351625,a,0.04,
sw2125A-ms98-a-0014,A.21,127.351625,128.34175,tent,0.990125,
sw2125B-ms98-a-0025,B.22,127.495875,127.985875,[silence],0.49,2
sw2125B-ms98-a-0025,B.22,127.985875,128.619375,Uh-huh,0.6335,
sw2125A-ms98-a-0014,A.23,128.34175,128.79425,[silence],0.4525,4
sw2125B-ms98-a-0025,B.24,128.619375,129.003125,[silence],0.38375,4
sw2125A-ms98-a-0015,A.23,128.79425,128.97425,[silence],0.18,2
sw2125A-ms98-a-0015,A.23,128.97425,129.221625,But,0.247375,
sw2125B-ms98-a-0026,B.24,129.003125,136.594875,[silence],7.59175,4
sw2125A-ms98-a-0015,A.23,129.221625,129.516375,uh,0.29475,
sw2125A-ms98-a-0015,A.23,129.516375,129.89425,[silence],0.377875,2
sw2125A-ms98-a-0015,A.23,129.89425,130.19425,that,0.3,
sw2125A-ms98-a-0015,A.23,130.19425,130.42425,that,0.23,
sw2125A-ms98-a-0015,A.23,130.42425,130.60425,was,0.18,
sw2125A-ms98-a-0015,A.23,130.60425,131.198625,interesting,0.594375,
sw2125A-ms98-a-0015,A.23,131.198625,131.496125,I,0.2975,
sw2125A-ms98-a-0015,A.23,131.496125,132.081875,[silence],0.58575,1
sw2125A-ms98-a-0015,A.23,132.081875,132.12575,I,0.043875,
sw2125A-ms98-a-0015,A.23,132.12575,132.30425,have,0.1785,
sw2125A-ms98-a-0015,A.23,132.30425,132.56425,always,0.26,
sw2125A-ms98-a-0015,A.23,132.56425,132.85425,wanted,0.29,
sw2125A-ms98-a-0015,A.23,132.85425,132.98425,to,0.13,
sw2125A-ms98-a-0015,A.23,132.98425,133.15425,do,0.17,
sw2125A-ms98-a-0015,A.23,133.15425,133.44425,some,0.29,
sw2125A-ms98-a-0015,A.23,133.44425,133.71425,white,0.27,
sw2125A-ms98-a-0015,A.23,133.71425,133.93425,water,0.22,
sw2125A-ms98-a-0015,A.23,133.93425,134.50425,rafting,0.57,
sw2125A-ms98-a-0015,A.23,134.50425,134.66425,and,0.16,
sw2125A-ms98-a-0015,A.23,134.66425,134.76425,so,0.1,
sw2125A-ms98-a-0015,A.23,134.76425,134.92425,your,0.16,
sw2125A-ms98-a-0015,A.23,134.92425,135.46425,canoeing,0.54,
sw2125A-ms98-a-0015,A.23,135.46425,135.68425,kind,0.22,
sw2125A-ms98-a-0015,A.23,135.68425,135.8145,of,0.13025,
sw2125A-ms98-a-0015,A.23,135.8145,135.9765,[silence],0.162,2
sw2125A-ms98-a-0015,A.23,135.9765,136.15425,made,0.17775,
sw2125A-ms98-a-0015,A.23,136.15425,136.27425,me,0.12,
sw2125A-ms98-a-0015,A.23,136.27425,136.54425,think,0.27,
sw2125A-ms98-a-0015,A.23,136.54425,136.670125,of,0.125875,
sw2125B-ms98-a-0027,B.24,136.594875,137.032,[silence],0.437125,4
sw2125A-ms98-a-0015,A.23,136.670125,137.4035,that,0.733375,
sw2125B-ms98-a-0027,B.24,137.032,137.686125,Yeah,0.654125,
sw2125A-ms98-a-0015,A.25,137.4035,137.884625,[silence],0.481125,4
sw2125B-ms98-a-0027,B.24,137.686125,138.074875,that's,0.38875,
sw2125A-ms98-a-0016,A.25,137.884625,145.345375,[silence],7.46075,4
sw2125B-ms98-a-0027,B.24,138.074875,138.294875,that,0.22,
sw2125B-ms98-a-0027,B.24,138.294875,138.544875,was,0.25,
sw2125B-ms98-a-0027,B.24,138.544875,138.994875,uh,0.45,
sw2125B-ms98-a-0027,B.24,138.994875,139.274875,that's,0.28,
sw2125B-ms98-a-0027,B.24,139.274875,139.464875,always,0.19,
sw2125B-ms98-a-0027,B.24,139.464875,139.614875,been,0.15,
sw2125B-ms98-a-0027,B.24,139.614875,139.724875,our,0.11,
sw2125B-ms98-a-0027,B.24,139.724875,140.044875,next,0.32,
sw2125B-ms98-a-0027,B.24,140.044875,140.434875,step,0.39,
sw2125B-ms98-a-0027,B.24,140.434875,140.770375,Our,0.3355,
sw2125B-ms98-a-0027,B.24,140.770375,141.11075,our,0.340375,
sw2125B-ms98-a-0027,B.24,141.11075,141.240125,[silence],0.129375,2
sw2125B-ms98-a-0027,B.24,141.240125,141.420875,---,0.18075,
sw2125B-ms98-a-0027,B.24,141.420875,141.594875,little,0.174,
sw2125B-ms98-a-0027,B.24,141.594875,141.784875,group,0.19,
sw2125B-ms98-a-0027,B.24,141.784875,141.844875,of,0.06,
sw2125B-ms98-a-0027,B.24,141.844875,142.142875,friends,0.298,
sw2125B-ms98-a-0027,B.24,142.142875,142.42275,here,0.279875,
sw2125B-ms98-a-0027,B.24,142.42275,142.651125,we've,0.228375,
sw2125B-ms98-a-0027,B.24,142.651125,142.954875,---,0.30375,
sw2125B-ms98-a-0027,B.24,142.954875,143.124875,been,0.17,
sw2125B-ms98-a-0027,B.24,143.124875,143.304875,kind,0.18,
sw2125B-ms98-a-0027,B.24,143.304875,143.374875,of,0.07,
sw2125B-ms98-a-0027,B.24,143.374875,143.614875,getting,0.24,
sw2125B-ms98-a-0027,B.24,143.614875,143.944875,married,0.33,
sw2125B-ms98-a-0027,B.24,143.944875,144.214875,off,0.27,
sw2125B-ms98-a-0027,B.24,144.214875,144.364875,and,0.15,
sw2125B-ms98-a-0027,B.24,144.364875,144.544875,what,0.18,
sw2125B-ms98-a-0027,B.24,144.544875,144.814875,not,0.27,
sw2125B-ms98-a-0027,B.24,144.814875,145.180375,but,0.3655,
sw2125B-ms98-a-0027,B.24,145.180375,145.441625,uh,0.26125,
sw2125A-ms98-a-0017,A.25,145.345375,145.8385,[silence],0.493125,4
sw2125B-ms98-a-0027,B.26,145.441625,145.8145,[silence],0.372875,2
sw2125B-ms98-a-0027,B.26,145.8145,146.315125,---,0.500625,
sw2125A-ms98-a-0017,A.25,145.8385,145.975375,Don't,0.136875,
sw2125A-ms98-a-0017,A.25,145.975375,146.125375,let,0.15,
sw2125A-ms98-a-0017,A.25,146.125375,146.335375,that,0.21,
sw2125B-ms98-a-0027,B.26,146.315125,146.654125,[silence],0.339,4
sw2125A-ms98-a-0017,A.25,146.335375,146.698375,stop,0.363,
sw2125B-ms98-a-0028,B.26,146.654125,147.042875,[silence],0.38875,4
sw2125A-ms98-a-0017,A.25,146.698375,146.85625,you,0.157875,
sw2125A-ms98-a-0017,A.27,146.85625,148.836625,[laughter],1.980375,
sw2125B-ms98-a-0028,B.26,147.042875,147.384125,Yeah,0.34125,
sw2125B-ms98-a-0028,B.26,147.384125,147.650375,that,0.26625,
sw2125B-ms98-a-0028,B.26,147.650375,148.042125,well,0.39175,
sw2125B-ms98-a-0028,B.26,148.042125,148.213,it,0.170875,
sw2125B-ms98-a-0028,B.26,148.213,148.49175,it,0.27875,
sw2125B-ms98-a-0028,B.26,148.49175,148.644125,---,0.152375,
sw2125B-ms98-a-0028,B.26,148.644125,148.814125,just,0.17,
sw2125B-ms98-a-0028,B.26,148.814125,149.004125,puts,0.19,
sw2125A-ms98-a-0017,A.27,148.836625,149.690625,[silence],0.854,4
sw2125B-ms98-a-0028,B.26,149.004125,149.064125,a,0.06,
sw2125B-ms98-a-0028,B.26,149.064125,149.374125,damper,0.31,
sw2125B-ms98-a-0028,B.26,149.374125,149.454125,on,0.08,
sw2125B-ms98-a-0028,B.26,149.454125,149.704125,things,0.25,
sw2125A-ms98-a-0018,A.27,149.690625,150.560625,[silence],0.87,4
sw2125B-ms98-a-0028,B.26,149.704125,149.794125,for,0.09,
sw2125B-ms98-a-0028,B.26,149.794125,149.854125,a,0.06,
sw2125B-ms98-a-0028,B.26,149.854125,150.084125,little,0.23,
sw2125B-ms98-a-0028,B.26,150.084125,150.424125,while,0.34,
sw2125B-ms98-a-0028,B.28,150.424125,150.564125,But,0.14,
sw2125A-ms98-a-0018,A.27,150.560625,150.807375,I,0.24675,
sw2125B-ms98-a-0028,B.28,150.564125,150.864125,we're,0.3,
sw2125A-ms98-a-0018,A.27,150.807375,151.032125,know,0.22475,
sw2125B-ms98-a-0028,B.28,150.864125,150.974125,we're,0.11,
sw2125B-ms98-a-0028,B.28,150.974125,151.254125,starting,0.28,
sw2125A-ms98-a-0018,A.29,151.032125,151.541875,[silence],0.50975,4
sw2125B-ms98-a-0028,B.28,151.254125,151.314125,to,0.06,
sw2125B-ms98-a-0028,B.28,151.314125,151.414125,get,0.1,
sw2125B-ms98-a-0028,B.28,151.414125,151.734125,everybody,0.32,
sw2125A-ms98-a-0019,A.29,151.541875,155.7835,[silence],4.241625,4
sw2125B-ms98-a-0028,B.28,151.734125,151.954125,back,0.22,
sw2125B-ms98-a-0028,B.28,151.954125,152.234125,together,0.28,
sw2125B-ms98-a-0028,B.28,152.234125,152.414125,Yeah,0.18,
sw2125B-ms98-a-0028,B.28,152.414125,152.604125,we'd,0.19,
sw2125B-ms98-a-0028,B.28,152.604125,152.764125,like,0.16,
sw2125B-ms98-a-0028,B.28,152.764125,152.854125,to,0.09,
sw2125B-ms98-a-0028,B.28,152.854125,152.984125,do,0.13,
sw2125B-ms98-a-0028,B.28,152.984125,153.034125,a,0.05,
sw2125B-ms98-a-0028,B.28,153.034125,153.354125,float,0.32,
sw2125B-ms98-a-0028,B.28,153.354125,153.664125,trip,0.31,
sw2125B-ms98-a-0028,B.28,153.664125,154.014125,down,0.35,
sw2125B-ms98-a-0028,B.28,154.014125,154.406375,uh,0.39225,
sw2125B-ms98-a-0028,B.28,154.406375,154.85075,[silence],0.444375,2
sw2125B-ms98-a-0028,B.28,154.85075,155.014125,oh,0.163375,
sw2125B-ms98-a-0028,B.28,155.014125,155.364125,like,0.35,
sw2125B-ms98-a-0028,B.28,155.364125,155.514125,Big,0.15,
sw2125B-ms98-a-0028,B.28,155.514125,155.824125,Bend,0.31,
sw2125A-ms98-a-0020,A.29,155.7835,156.32025,[silence],0.53675,4
sw2125B-ms98-a-0028,B.28,155.824125,156.084125,area,0.26,
sw2125B-ms98-a-0028,B.28,156.084125,156.194125,or,0.11,
sw2125B-ms98-a-0028,B.28,156.194125,156.534125,something,0.34,
sw2125A-ms98-a-0020,A.29,156.32025,156.8535,Yeah,0.53325,
sw2125B-ms98-a-0028,B.28,156.534125,156.724125,like,0.19,
sw2125B-ms98-a-0028,B.28,156.724125,157.03875,that,0.314625,
sw2125A-ms98-a-0020,A.29,156.8535,157.3235,so,0.47,
sw2125B-ms98-a-0028,B.30,157.03875,157.964625,[silence],0.925875,4
sw2125A-ms98-a-0020,A.29,157.3235,157.4835,you,0.16,
sw2125A-ms98-a-0020,A.29,157.4835,157.8135,haven't,0.33,
sw2125A-ms98-a-0020,A.29,157.8135,157.9935,done,0.18,
sw2125B-ms98-a-0029,B.30,157.964625,158.804625,[silence],0.84,4
sw2125A-ms98-a-0020,A.29,157.9935,158.1835,that,0.19,
sw2125A-ms98-a-0020,A.29,158.1835,158.7135,before,0.53,
sw2125A-ms98-a-0020,A.31,158.7135,159.133125,[silence],0.419625,4
sw2125B-ms98-a-0029,B.30,158.804625,159.174625,No,0.37,
sw2125A-ms98-a-0021,A.31,159.133125,160.28325,[silence],1.150125,4
sw2125B-ms98-a-0029,B.30,159.174625,159.384625,no,0.21,
sw2125B-ms98-a-0029,B.30,159.384625,159.514625,we,0.13,
sw2125B-ms98-a-0029,B.30,159.514625,159.774625,haven't,0.26,
sw2125B-ms98-a-0029,B.30,159.774625,159.974625,made,0.2,
sw2125B-ms98-a-0029,B.30,159.974625,160.154625,that,0.18,
sw2125B-ms98-a-0029,B.30,160.154625,160.394625,trip,0.24,
sw2125A-ms98-a-0022,A.31,160.28325,160.774,[silence],0.49075,4
sw2125B-ms98-a-0029,B.30,160.394625,160.644625,yet,0.25,
sw2125B-ms98-a-0029,B.32,160.644625,161.094625,[silence],0.45,4
sw2125A-ms98-a-0022,A.31,160.774,160.995625,My,0.221625,
sw2125A-ms98-a-0022,A.31,160.995625,161.496375,parents,0.50075,
sw2125B-ms98-a-0030,B.32,161.094625,177.206,[silence],16.111375,4
sw2125A-ms98-a-0022,A.31,161.496375,161.813,uh,0.316625,
sw2125A-ms98-a-0022,A.31,161.813,162.216,[silence],0.403,2
sw2125A-ms98-a-0022,A.31,162.216,162.34325,were,0.12725,
sw2125A-ms98-a-0022,A.31,162.34325,163.000875,sailing,0.657625,
sw2125A-ms98-a-0022,A.31,163.000875,163.230625,[silence],0.22975,2
sw2125A-ms98-a-0022,A.31,163.230625,163.47325,uh,0.242625,
sw2125A-ms98-a-0022,A.31,163.47325,163.72325,this,0.25,
sw2125A-ms98-a-0022,A.31,163.72325,164.05325,last,0.33,
sw2125A-ms98-a-0022,A.31,164.05325,164.25325,year,0.2,
sw2125A-ms98-a-0022,A.31,164.25325,164.53325,down,0.28,
sw2125A-ms98-a-0022,A.31,164.53325,164.679375,off,0.146125,
sw2125A-ms98-a-0022,A.31,164.679375,164.9355,[silence],0.256125,2
sw2125A-ms98-a-0022,A.31,164.9355,165.15125,uh,0.21575,
sw2125A-ms98-a-0022,A.31,165.15125,165.27175,[silence],0.1205,2
sw2125A-ms98-a-0022,A.31,165.27175,165.65325,Costa,0.3815,
sw2125A-ms98-a-0022,A.31,165.65325,166.05325,Rica,0.4,
sw2125A-ms98-a-0022,A.31,166.05325,166.26375,[silence],0.2105,2
sw2125A-ms98-a-0023,A.31,166.26375,166.67375,[silence],0.41,2
sw2125A-ms98-a-0023,A.31,166.67375,166.76375,and,0.09,
sw2125A-ms98-a-0023,A.31,166.76375,166.83375,they,0.07,
sw2125A-ms98-a-0023,A.31,166.83375,167.09375,took,0.26,
sw2125A-ms98-a-0023,A.31,167.09375,167.45375,about,0.36,
sw2125A-ms98-a-0023,A.31,167.45375,167.65375,two,0.2,
sw2125A-ms98-a-0023,A.31,167.65375,168.02375,weeks,0.37,
sw2125A-ms98-a-0023,A.31,168.02375,168.16375,[silence],0.14,2
sw2125A-ms98-a-0023,A.31,168.16375,168.34375,and,0.18,
sw2125A-ms98-a-0023,A.31,168.34375,168.57375,went,0.23,
sw2125A-ms98-a-0023,A.31,168.57375,169.41575,into,0.842,
sw2125A-ms98-a-0023,A.31,169.41575,169.542875,I,0.127125,
sw2125A-ms98-a-0023,A.31,169.542875,169.644625,don't,0.10175,
sw2125A-ms98-a-0023,A.31,169.644625,169.90375,even,0.259125,
sw2125A-ms98-a-0023,A.31,169.90375,170.05375,know,0.15,
sw2125A-ms98-a-0023,A.31,170.05375,170.13375,the,0.08,
sw2125A-ms98-a-0023,A.31,170.13375,170.32375,name,0.19,
sw2125A-ms98-a-0023,A.31,170.32375,170.39375,of,0.07,
sw2125A-ms98-a-0023,A.31,170.39375,170.49375,the,0.1,
sw2125A-ms98-a-0023,A.31,170.49375,170.73375,river,0.24,
sw2125A-ms98-a-0023,A.31,170.73375,170.94375,there,0.21,
sw2125A-ms98-a-0023,A.31,170.94375,171.10375,but,0.16,
sw2125A-ms98-a-0023,A.31,171.10375,171.24375,they,0.14,
sw2125A-ms98-a-0023,A.31,171.24375,171.45375,went,0.21,
sw2125A-ms98-a-0023,A.31,171.45375,171.67375,white,0.22,
sw2125A-ms98-a-0023,A.31,171.67375,171.91375,water,0.24,
sw2125A-ms98-a-0023,A.31,171.91375,172.33375,rafting,0.42,
sw2125A-ms98-a-0023,A.31,172.33375,172.48375,and,0.15,
sw2125A-ms98-a-0023,A.31,172.48375,172.67375,Mom,0.19,
sw2125A-ms98-a-0023,A.31,172.67375,172.86375,said,0.19,
sw2125A-ms98-a-0023,A.31,172.86375,172.944,it,0.08025,
sw2125A-ms98-a-0023,A.31,172.944,173.090875,was,0.146875,
sw2125A-ms98-a-0023,A.31,173.090875,173.92375,absolutely,0.832875,
sw2125A-ms98-a-0023,A.31,173.92375,174.07375,[silence],0.15,2
sw2125A-ms98-a-0023,A.31,174.07375,174.97375,just,0.9,
sw2125A-ms98-a-0023,A.31,174.97375,175.01375,a,0.04,
sw2125A-ms98-a-0023,A.31,175.01375,175.687,wonderful,0.67325,
sw2125A-ms98-a-0023,A.31,175.687,176.2445,experience,0.5575,
sw2125A-ms98-a-0023,A.31,176.2445,176.37375,She,0.12925,
sw2125A-ms98-a-0023,A.31,176.37375,176.47375,said,0.1,
sw2125A-ms98-a-0023,A.31,176.47375,176.58375,it,0.11,
sw2125A-ms98-a-0023,A.31,176.58375,176.67375,was,0.09,
sw2125A-ms98-a-0023,A.31,176.67375,176.93375,truly,0.26,
sw2125A-ms98-a-0023,A.31,176.93375,177.89425,incredible,0.9605,
sw2125B-ms98-a-0031,B.32,177.206,177.676,[silence],0.47,2
sw2125B-ms98-a-0031,B.32,177.676,177.976,I'll,0.3,
sw2125A-ms98-a-0023,A.33,177.89425,178.160375,[silence],0.266125,4
sw2125B-ms98-a-0031,B.32,177.976,178.374,bet,0.398,
sw2125A-ms98-a-0024,A.33,178.160375,178.440375,[silence],0.28,4
sw2125B-ms98-a-0031,B.32,178.374,178.528,[silence],0.154,4
sw2125A-ms98-a-0024,A.33,178.440375,178.670375,And,0.23,
sw2125B-ms98-a-0031,B.32,178.528,179.01,yeah,0.482,
sw2125A-ms98-a-0024,A.33,178.670375,178.780375,you,0.11,
sw2125A-ms98-a-0024,A.33,178.780375,178.900375,know,0.12,
sw2125A-ms98-a-0024,A.33,178.900375,179.099375,I,0.199,
sw2125B-ms98-a-0031,B.34,179.01,179.373625,[silence],0.363625,4
sw2125A-ms98-a-0024,A.33,179.099375,179.34425,[silence],0.244875,2
sw2125A-ms98-a-0024,A.33,179.34425,179.510375,there's,0.166125,
sw2125B-ms98-a-0032,B.34,179.373625,184.8865,[silence],5.512875,4
sw2125A-ms98-a-0024,A.33,179.510375,179.700375,that,0.19,
sw2125A-ms98-a-0024,A.33,179.700375,179.930375,sense,0.23,
sw2125A-ms98-a-0024,A.33,179.930375,180.060375,of,0.13,
sw2125A-ms98-a-0024,A.33,180.060375,180.170375,it,0.11,
sw2125A-ms98-a-0024,A.33,180.170375,180.290375,you,0.12,
sw2125A-ms98-a-0024,A.33,180.290375,180.360375,know,0.07,
sw2125A-ms98-a-0024,A.33,180.360375,180.5155,you're,0.155125,
sw2125A-ms98-a-0024,A.33,180.5155,180.68875,kind,0.17325,
sw2125A-ms98-a-0024,A.33,180.68875,180.860375,of,0.171625,
sw2125A-ms98-a-0024,A.33,180.860375,181.250375,scared,0.39,
sw2125A-ms98-a-0024,A.33,181.250375,181.500375,that,0.25,
sw2125A-ms98-a-0024,A.33,181.500375,181.830375,risk,0.33,
sw2125A-ms98-a-0024,A.33,181.830375,181.940375,of,0.11,
sw2125A-ms98-a-0024,A.33,181.940375,182.130375,like,0.19,
